# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3]
0 200
167 1660 235 -6.29694e-05 -0.000430226 0.00053738
168 1670 234 -8.12661e-05 -0.000425576 0.000548167
169 1680 233 -9.63067e-05 -0.000413555 0.000543313
170 1690 232 -9.50099e-05 -0.000400229 0.000525539
171 1700 231 -7.5196e-05 -0.000390733 0.000499346
172 1710 230 -4.53475e-05 -0.000387973 0.00047659
173 1720 229 -1.60057e-05 -0.00038883 0.000468048
174 1730 228 9.86071e-06 -0.000383363 0.00046896
175 1740 227 3.73718e-05 -0.000364205 0.000461306
176 1750 226 6.93763e-05 -0.000334719 0.000437235
177 1760 225 9.92092e-05 -0.000302494 0.000409184
178 1770 224 0.000114926 -0.000270864 0.000389988
179 1780 223 0.000110469 -0.000245561 0.000374549
180 1790 222 9.52157e-05 -0.000227761 0.000351452
181 1800 221 8.72634e-05 -0.000211756 0.000321323
182 1810 220 9.83494e-05 -0.000192491 0.000298543
183 1820 219 0.000126073 -0.000168243 0.000292346
184 1830 218 0.000157083 -0.000142857 0.000295128
185 1840 217 0.000177232 -0.000122916 0.000298024
186 1850 216 0.000180226 -0.000112324 0.000305295
187 1860 215 0.000168844 -0.000102045 0.000322205
188 1870 214 0.000152732 -7.62475e-05 0.000341546
189 1880 213 0.000144287 -3.12222e-05 0.000351827
190 1890 212 0.000150615 2.42103e-05 0.000353038
191 1900 211 0.000167444 7.71351e-05 0.000353278
192 1910 210 0.000184436 0.000116873 0.00035411
193 1920 209 0.00019388 0.0001389 0.000348889
194 1930 208 0.000193982 0.000149229 0.00033843
195 1940 207 0.000189429 0.000152612 0.000330117
196 1950 206 0.000188918 0.000150633 0.000326249
197 1960 205 0.000196142 0.000144102 0.000317551
198 1970 204 0.000207453 0.000133235 0.000294144
199 1980 203 0.000217778 0.000118125 0.000260287
200 1990 202 0.00022172 9.77741e-05 0.000228987
6000 200
1 0 601 0.000701776 0.00079373 0.00101465
2 10 600 0.000661641 0.00074847 0.000972406
3 20 599 0.00057328 0.000649665 0.000884054
4 30 598 0.000494302 0.000560987 0.000812616
5 40 597 0.000447562 0.000504293 0.000773312
6 50 596 0.000420028 0.000465436 0.000745218
7 60 595 0.000391553 0.000429453 0.000714603
8 70 594 0.000355528 0.000392422 0.000685342
9 80 593 0.000318348 0.000354567 0.000662363
10 90 592 0.000286874 0.000316285 0.000642787
11 100 591 0.000261416 0.000279991 0.000624078
12 110 590 0.000237878 0.000249273 0.000610983
13 120 589 0.000213472 0.000225379 0.000606562
14 130 588 0.000189395 0.000206735 0.00060283
15 140 587 0.000167438 0.000191986 0.000588568
16 150 586 0.000146069 0.000183637 0.000565286
17 160 585 0.00012289 0.00018502 0.000546228
18 170 584 9.78522e-05 0.000191474 0.000538597
19 180 583 7.27538e-05 0.000191477 0.000535066
20 190 582 5.12199e-05 0.000179479 0.000525188
21 200 581 3.80571e-05 0.000160069 0.000509721
22 210 580 3.41475e-05 0.000138935 0.000497475
23 220 579 3.39345e-05 0.000115938 0.000490416
24 230 578 3.1874e-05 9.06195e-05 0.000479627
25 240 577 2.85923e-05 6.9603e-05 0.000459919
26 250 576 2.6851e-05 6.04081e-05 0.000438481
27 260 575 2.56263e-05 6.22718e-05 0.000424831
28 270 574 2.17645e-05 6.77262e-05 0.000416441
29 280 573 1.49404e-05 7.11261e-05 0.000404167
30 290 572 9.46795e-06 7.30005e-05 0.000388286
31 300 571 9.08725e-06 7.65565e-05 0.000379002
32 310 570 1.19267e-05 8.21191e-05 0.000379797
33 320 569 1.45042e-05 8.83081e-05 0.000382164
34 330 568 1.53768e-05 9.52533e-05 0.000379591
35 340 567 1.48511e-05 0.000102796 0.000374871
36 350 566 1.42201e-05 0.000108485 0.000371278
37 360 565 1.4479e-05 0.000109679 0.000365733
38 370 564 1.61651e-05 0.000106201 0.000356255
39 380 563 2.15915e-05 9.87922e-05 0.000350263
40 390 562 3.3051e-05 8.58404e-05 0.000357445
41 400 561 4.82882e-05 6.67067e-05 0.000375991
42 410 560 6.20315e-05 4.72702e-05 0.000395044
43 420 559 7.02571e-05 3.65258e-05 0.000408844
44 430 558 7.23871e-05 3.74908e-05 0.000419125
45 440 557 7.16677e-05 4.39191e-05 0.00042752
46 450 556 7.34381e-05 4.76816e-05 0.000431352
47 460 555 8.19672e-05 4.78049e-05 0.000426197
48 470 554 9.66809e-05 4.79811e-05 0.000413256
49 480 553 0.00011117 4.8522e-05 0.000400844
50 490 552 0.000119275 4.62598e-05 0.000394196
51 500 551 0.00012102 3.97164e-05 0.000388498
52 510 550 0.000120116 3.07888e-05 0.000375823
53 520 549 0.000118392 2.26445e-05 0.000354771
54 530 548 0.000115953 1.57234e-05 0.000331468
55 540 547 0.000113131 6.21774e-06 0.000312279
56 550 546 0.000109742 -1.03509e-05 0.000296968
57 560 545 0.000104623 -3.40429e-05 0.000280092
58 570 544 9.59647e-05 -5.92914e-05 0.000260671
59 580 543 8.33894e-05 -7.86751e-05 0.000246488
60 590 542 7.00836e-05 -8.73269e-05 0.000243769
61 600 541 6.22692e-05 -8.69842e-05 0.000247925
62 610 540 6.46345e-05 -8.68186e-05 0.000251051
63 620 539 7.4855e-05 -9.41184e-05 0.000253103
64 630 538 8.5101e-05 -0.000104469 0.000256427
65 640 537 8.98461e-05 -0.000106794 0.000256663
66 650 536 9.083e-05 -9.64908e-05 0.000250943
67 660 535 9.36586e-05 -7.83696e-05 0.000245153
68 670 534 0.000101025 -5.95233e-05 0.000244267
69 680 533 0.000109835 -4.39304e-05 0.000245691
70 690 532 0.000113524 -3.31471e-05 0.000245548
71 700 531 0.000109091 -2.80342e-05 0.000242859
72 710 530 0.000102491 -2.95327e-05 0.000237734
73 720 529 0.000102901 -3.55971e-05 0.000231859
74 730 528 0.000113663 -3.88011e-05 0.000228309
75 740 527 0.000130933 -3.23845e-05 0.000227545
76 750 526 0.00014834 -1.79574e-05 0.000226755
77 760 525 0.000159694 -3.19675e-06 0.000222623
78 770 524 0.000162417 6.56596e-06 0.000214014
79 780 523 0.000160953 9.87357e-06 0.000201497
80 790 522 0.000161083 7.04114e-06 0.000184917
81 800 521 0.000161505 1.90015e-06 0.000165489
82 810 520 0.000155241 3.97361e-06 0.000149255
83 820 519 0.000137913 1.8722e-05 0.000142162
84 830 518 0.000112636 3.4238e-05 0.000141575
85 840 517 8.65792e-05 3.26561e-05 0.000138511
86 850 516 6.49804e-05 1.55579e-05 0.000129841
87 860 515 5.01971e-05 2.42991e-06 0.00012357
88 870 514 4.26319e-05 4.64251e-06 0.000128616
89 880 513 4.10743e-05 1.4355e-05 0.000143936
90 890 512 4.26902e-05 1.77018e-05 0.000160457
91 900 511 4.42012e-05 1.0145e-05 0.00016826
92 910 510 4.37303e-05 -3.04552e-06 0.000163145
93 920 509 4.0999e-05 -1.5917e-05 0.000148746
94 930 508 3.67852e-05 -2.43615e-05 0.000132403
95 940 507 3.32364e-05 -2.44583e-05 0.000119329
96 950 506 3.22131e-05 -1.61924e-05 0.000111298
97 960 505 3.15924e-05 -5.49547e-06 0.000107488
98 970 504 2.65626e-05 4.18943e-06 0.000103568
99 980 503 1.68152e-05 1.74489e-05 9.35192e-05
100 990 502 6.54086e-06 3.80459e-05 7.70797e-05
101 1000 501 -1.33564e-06 6.00638e-05 6.08804e-05
102 1010 500 -6.40985e-06 7.33034e-05 4.99697e-05
103 1020 499 -9.89884e-06 7.51872e-05 4.29119e-05
104 1030 498 -1.41139e-05 7.37772e-05 3.68129e-05
105 1040 497 -2.13152e-05 7.81558e-05 3.3457e-05
106 1050 496 -3.08525e-05 8.76454e-05 3.53121e-05
107 1060 495 -3.81494e-05 9.22488e-05 3.64833e-05
108 1070 494 -3.93212e-05 8.53402e-05 2.85902e-05
109 1080 493 -3.59306e-05 7.10901e-05 1.53752e-05
110 1090 492 -3.40558e-05 5.704e-05 1.12452e-05
111 1100 491 -3.86436e-05 4.58944e-05 2.30679e-05
112 1110 490 -4.86431e-05 3.64424e-05 4.15464e-05
113 1120 489 -5.72312e-05 2.73074e-05 5.34021e-05
114 1130 488 -5.75912e-05 1.78792e-05 5.55276e-05
115 1140 487 -4.94588e-05 8.44377e-06 5.19816e-05
116 1150 486 -3.97753e-05 -7.884e-07 4.43736e-05
117 1160 485 -3.29019e-05 -1.10609e-05 3.26096e-05
118 1170 484 -2.36304e-05 -2.33249e-05 2.14075e-05
119 1180 483 -4.53902e-06 -3.65476e-05 1.89786e-05
120 1190 482 2.38302e-05 -4.8085e-05 2.77496e-05
121 1200 481 5.23058e-05 -5.54114e-05 4.02841e-05
122 1210 480 7.17139e-05 -5.83952e-05 4.8129e-05
123 1220 479 8.1284e-05 -6.09291e-05 5.12136e-05
124 1230 478 8.43773e-05 -6.92447e-05 5.38718e-05
125 1240 477 8.11464e-05 -8.71325e-05 5.44708e-05
126 1250 476 7.08111e-05 -0.000114322 4.71349e-05
127 1260 475 5.76944e-05 -0.000146747 3.10788e-05
128 1270 474 5.00093e-05 -0.000178805 1.07062e-05
129 1280 473 5.38977e-05 -0.00020775 -9.61824e-06
130 1290 472 6.96924e-05 -0.000232824 -2.61416e-05
131 1300 471 9.10825e-05 -0.000253772 -3.50974e-05
132 1310 470 0.000108343 -0.00027247 -3.58707e-05
133 1320 469 0.000114427 -0.000288905 -3.12657e-05
134 1330 468 0.000107719 -0.000297488 -2.61488e-05
135 1340 467 9.1858e-05 -0.000294234 -2.55232e-05
136 1350 466 7.3068e-05 -0.000282614 -2.91781e-05
137 1360 465 5.56099e-05 -0.000268639 -3.22869e-05
138 1370 464 4.02494e-05 -0.000256269 -3.33426e-05
139 1380 463 2.6135e-05 -0.00024795 -3.4871e-05
140 1390 462 1.55027e-05 -0.000243691 -3.56785e-05
141 1400 461 1.45001e-05 -0.000238827 -2.99455e-05
142 1410 460 2.39214e-05 -0.000227785 -1.62473e-05
143 1420 459 3.64795e-05 -0.000212287 -1.66164e-06
144 1430 458 4.68922e-05 -0.000201307 6.24317e-06
145 1440 457 5.76371e-05 -0.000201758 7.25874e-06
146 1450 456 7.08437e-05 -0.000211494 6.35869e-06
147 1460 455 8.15449e-05 -0.000221772 4.78207e-06
148 1470 454 8.34746e-05 -0.000224733 -1.12789e-07
149 1480 453 7.77769e-05 -0.000218977 -5.93315e-06
150 1490 452 7.19351e-05 -0.000208659 -5.54733e-06
151 1500 451 7.05501e-05 -0.000198225 5.43979e-07
152 1510 450 6.95633e-05 -0.000188097 3.40799e-06
153 1520 449 6.25861e-05 -0.000175478 1.33989e-06
154 1530 448 4.95162e-05 -0.000158726 3.5528e-06
155 1540 447 3.54941e-05 -0.00013933 1.50612e-05
156 1550 446 2.27582e-05 -0.000120987 2.96939e-05
157 1560 445 8.30132e-06 -0.000108968 4.13213e-05
158 1570 444 -8.48659e-06 -0.000107106 5.04009e-05
159 1580 443 -2.10003e-05 -0.000113038 5.69245e-05
160 1590 442 -2.45056e-05 -0.000118874 6.00094e-05
161 1600 441 -2.64105e-05 -0.000121211 6.23037e-05
162 1610 440 -3.91263e-05 -0.000125392 6.8087e-05
163 1620 439 -6.46195e-05 -0.000137053 7.96497e-05
164 1630 438 -9.13057e-05 -0.000155941 9.58151e-05
165 1640 437 -0.000106389 -0.0001769 0.00011364
166 1650 436 -0.000108643 -0.000193584 0.000130404
167 1660 435 -0.000107573 -0.000204667 0.00014236
168 1670 434 -0.000110687 -0.000213425 0.000145297
169 1680 433 -0.000116882 -0.000220881 0.000138078
170 1690 432 -0.000121233 -0.000225167 0.000123138
171 1700 431 -0.000119624 -0.000226199 0.000105236
172 1710 430 -0.000110976 -0.000225973 9.13463e-05
173 1720 429 -9.88869e-05 -0.000224076 8.61327e-05
174 1730 428 -8.9036e-05 -0.000217411 8.61912e-05
175 1740 427 -8.22653e-05 -0.000205807 8.21398e-05
176 1750 426 -7.36137e-05 -0.000195336 7.01937e-05
177 1760 425 -5.93193e-05 -0.000191916 5.45273e-05
178 1770 424 -4.39965e-05 -0.00019379 3.79202e-05
179 1780 423 -3.80304e-05 -0.000195581 2.00946e-05
180 1790 422 -4.56413e-05 -0.000194925 3.84454e-06
181 1800 421 -5.9378e-05 -0.000191728 -7.59097e-06
182 1810 420 -6.63106e-05 -0.000182695 -1.39994e-05
183 1820 419 -5.87088e-05 -0.00016239 -1.70943e-05
184 1830 418 -4.11737e-05 -0.000132928 -1.71224e-05
185 1840 417 -2.61555e-05 -0.000106809 -1.16458e-05
186 1850 416 -2.12071e-05 -9.23593e-05 7.36293e-07
187 1860 415 -2.41101e-05 -8.30881e-05 1.63769e-05
188 1870 414 -2.72009e-05 -6.62449e-05 2.92314e-05
189 1880 413 -2.32996e-05 -3.77951e-05 3.69402e-05
190 1890 412 -1.09041e-05 -4.45833e-06 4.27661e-05
191 1900 411 4.52719e-06 2.47148e-05 4.96772e-05
192 1910 410 1.70301e-05 4.36996e-05 5.55072e-05
193 1920 409 2.59789e-05 5.05821e-05 5.83178e-05
194 1930 408 3.44843e-05 4.73933e-05 6.15481e-05
195 1940 407 4.3578e-05 3.84539e-05 6.77767e-05
196 1950 406 5.0861e-05 2.76118e-05 7.34492e-05
197 1960 405 5.46351e-05 1.59804e-05 7.49288e-05
198 1970 404 5.76704e-05 3.80113e-06 7.46193e-05
199 1980 403 6.44562e-05 -5.51871e-06 7.61481e-05
200 1990 402 7.32034e-05 -8.73885e-06 7.78662e-05
8000 200
1 0 801 0.00068913 0.000724592 0.000924603
2 10 800 0.000646788 0.000679587 0.000880252
3 20 799 0.000553984 0.000581961 0.000786156
4 30 798 0.000471465 0.000493277 0.000707898
5 40 797 0.000423765 0.000434526 0.000666096
6 50 796 0.000397702 0.000392084 0.000643183
7 60 795 0.000372559 0.00035266 0.000622379
8 70 794 0.000340554 0.000314469 0.000600401
9 80 793 0.00030638 0.000278739 0.000578126
10 90 792 0.000276504 0.00024603 0.000554995
11 100 791 0.000252987 0.000218372 0.000532857
12 110 790 0.000233704 0.000197971 0.000518264
13 120 789 0.000215273 0.000182974 0.000514135
14 130 788 0.000195524 0.000168751 0.000513161
15 140 787 0.000173419 0.000153702 0.00050373
16 150 786 0.000148449 0.000141895 0.000482385
17 160 785 0.000121908 0.000138468 0.000457628
18 170 784 9.60155e-05 0.000140179 0.000439962
19 180 783 7.16218e-05 0.000136733 0.000431669
20 190 782 4.98426e-05 0.000123724 0.00042807
21 200 781 3.42425e-05 0.0001063 0.000426538
22 210 780 2.75106e-05 8.85134e-05 0.000426901
23 220 779 2.71505e-05 6.75376e-05 0.000424341
24 230 778 2.80284e-05 4.26114e-05 0.00041121
25 240 777 2.77721e-05 2.14945e-05 0.000387091
26 250 776 2.62728e-05 1.19243e-05 0.000362179
27 260 775 2.25535e-05 1.31748e-05 0.000346902
28 270 774 1.52062e-05 1.94905e-05 0.000340483
29 280 773 5.49799e-06 2.68069e-05 0.000334215
30 290 772 -6.14952e-07 3.42886e-05 0.000323658
31 300 771 2.20255e-06 4.30935e-05 0.000312489
32 310 770 1.17628e-05 5.42288e-05 0.000303999
33 320 769 2.10957e-05 6.73217e-05 0.000297304
34 330 768 2.49375e-05 8.0523e-05 0.000292268
35 340 767 2.2591e-05 9.10004e-05 0.000290944
36 350 766 1.73071e-05 9.69048e-05 0.000292397
37 360 765 1.33849e-05 9.82431e-05 0.000290317
38 370 764 1.36105e-05 9.58064e-05 0.000280512
39 380 763 1.90469e-05 8.98111e-05 0.000268811
40 390 762 2.90699e-05 7.87702e-05 0.000265624
41 400 761 4.17158e-05 6.16415e-05 0.000273045
42 410 760 5.4555e-05 4.24106e-05 0.000285102
43 420 759 6.40178e-05 2.86481e-05 0.000297158
44 430 758 6.67404e-05 2.43273e-05 0.000307644
45 440 757 6.35049e-05 2.66664e-05 0.000314642
46 450 756 6.05062e-05 2.99922e-05 0.000314061
47 460 755 6.46478e-05 3.20497e-05 0.000302066
48 470 754 7.61788e-05 3.33584e-05 0.000281525
49 480 753 8.79406e-05 3.34859e-05 0.000263444
50 490 752 9.34172e-05 3.16104e-05 0.000255925
51 500 751 9.25473e-05 2.73574e-05 0.000255337
52 510 750 8.92917e-05 2.09027e-05 0.000251047
53 520 749 8.72356e-05 1.34785e-05 0.000235149
54 530 748 8.8259e-05 5.83616e-06 0.000209344
55 540 747 9.12345e-05 -3.74394e-06 0.000183736
56 550 746 9.25616e-05 -1.73048e-05 0.000167002
57 560 745 9.01598e-05 -3.32437e-05 0.000158086
58 570 744 8.43287e-05 -4.70624e-05 0.000151282
59 580 743 7.55541e-05 -5.60528e-05 0.000145031
60 590 742 6.48054e-05 -6.0088e-05 0.000140294
61 600 741 5.60611e-05 -5.98965e-05 0.000135621
62 610 740 5.39702e-05 -5.92865e-05 0.000130531
63 620 739 5.77014e-05 -6.2984e-05 0.000129998
64 630 738 6.14368e-05 -6.86098e-05 0.000137285
65 640 737 6.19374e-05 -6.6686e-05 0.000146663
66 650 736 6.29033e-05 -5.21168e-05 0.000151655
67 660 735 6.99729e-05 -2.96229e-05 0.000153224
68 670 734 8.30369e-05 -6.80463e-06 0.00015425
69 680 733 9.48555e-05 1.26845e-05 0.000154864
70 690 732 9.6608e-05 2.73818e-05 0.000156572
71 700 731 8.68641e-05 3.47569e-05 0.000161905
72 710 730 7.48791e-05 3.27565e-05 0.000169528
73 720 729 7.19845e-05 2.45259e-05 0.000175279
74 730 728 8.13586e-05 1.93989e-05 0.000176477
75 740 727 9.70947e-05 2.44861e-05 0.000172749
76 750 726 0.000110296 3.65148e-05 0.000165071
77 760 725 0.000114474 4.68912e-05 0.000154637
78 770 724 0.00010996 5.22946e-05 0.000142823
79 780 723 0.00010439 5.51958e-05 0.000130882
80 790 722 0.000104545 5.70795e-05 0.000118009
81 800 721 0.000108308 5.72096e-05 0.00010308
82 810 720 0.000106966 5.82574e-05 8.87308e-05
83 820 719 9.37641e-05 6.37553e-05 7.89721e-05
84 830 718 6.9659e-05 6.74176e-05 7.40587e-05
85 840 717 4.24339e-05 5.82273e-05 7.09743e-05
86 850 716 2.04994e-05 3.88995e-05 6.85455e-05
87 860 715 7.058e-06 2.5961e-05 7.0146e-05
88 870 714 -5.75039e-07 2.77602e-05 8.00036e-05
89 880 713 -6.62511e-06 3.48752e-05 9.71645e-05
90 890 712 -1.29663e-05 3.46946e-05 0.000114892
91 900 711 -1.86561e-05 2.49096e-05 0.000125388
92 910 710 -2.20842e-05 1.07308e-05 0.000125542
93 920 709 -2.35802e-05 -3.80407e-06 0.000118393
94 930 708 -2.53643e-05 -1.6155e-05 0.000109403
95 940 707 -2.78869e-05 -2.34666e-05 0.000102373
96 950 706 -2.86937e-05 -2.65362e-05 9.82755e-05
97 960 705 -2.75175e-05 -2.93206e-05 9.66578e-05
98 970 704 -2.87628e-05 -3.08942e-05 9.51786e-05
99 980 703 -3.46157e-05 -2.41591e-05 8.89734e-05
100 990 702 -4.11481e-05 -5.84775e-06 7.66586e-05
101 1000 701 -4.33955e-05 1.69815e-05 6.39637e-05
102 1010 700 -4.06331e-05 3.36061e-05 5.66848e-05
103 1020 699 -3.72193e-05 4.079e-05 5.46644e-05
104 1030 698 -3.84532e-05 4.47797e-05 5.46258e-05
105 1040 697 -4.55196e-05 5.23024e-05 5.52205e-05
106 1050 696 -5.46263e-05 6.24378e-05 5.70405e-05
107 1060 695 -6.02067e-05 6.81383e-05 5.81524e-05
108 1070 694 -6.00314e-05 6.47909e-05 5.55495e-05
109 1080 693 -5.6983e-05 5.46718e-05 5.11922e-05
110 1090 692 -5.54073e-05 4.19924e-05 5.0267e-05
111 1100 691 -5.70216e-05 2.92328e-05 5.34073e-05
112 1110 690 -6.0047e-05 1.81885e-05 5.62475e-05
113 1120 689 -6.08083e-05 9.99322e-06 5.63539e-05
114 1130 688 -5.70713e-05 4.34351e-06 5.5495e-05
115 1140 687 -5.02269e-05 1.20572e-06 5.5374e-05
116 1150 686 -4.42481e-05 1.30855e-06 5.36197e-05
117 1160 685 -4.01498e-05 2.7583e-06 4.66575e-05
118 1170 684 -3.32408e-05 1.93756e-06 3.70802e-05
119 1180 683 -1.86351e-05 -2.08484e-06 3.28952e-05
120 1190 682 2.62951e-06 -6.42539e-06 3.72102e-05
121 1200 681 2.39624e-05 -7.21585e-06 4.46616e-05
122 1210 680 3.91486e-05 -3.90283e-06 4.97242e-05
123 1220 679 4.78512e-05 -1.79702e-06 5.22973e-05
124 1230 678 5.262e-05 -8.518e-06 5.27479e-05
125 1240 677 5.32894e-05 -2.66327e-05 4.75453e-05
126 1250 676 4.81442e-05 -5.14397e-05 3.46793e-05
127 1260 675 3.87444e-05 -7.57891e-05 1.84697e-05
128 1270 674 3.07095e-05 -9.69927e-05 3.03853e-06
129 1280 673 3.10903e-05 -0.000117429 -1.2083e-05
130 1290 672 4.31107e-05 -0.000138212 -2.59125e-05
131 1300 671 6.0984e-05 -0.000158243 -3.37971e-05
132 1310 670 7.34151e-05 -0.000177389 -3.49006e-05
133 1320 669 7.39633e-05 -0.000193348 -3.35774e-05
134 1330 668 6.57506e-05 -0.000199854 -3.29859e-05
135 1340 667 5.75228e-05 -0.000194388 -3.24616e-05
136 1350 666 5.6104e-05 -0.000182005 -2.96994e-05
137 1360 665 6.03398e-05 -0.000167642 -2.42767e-05
138 1370 664 6.18258e-05 -0.00015214 -2.00837e-05
139 1380 663 5.30488e-05 -0.000136558 -2.107e-05
140 1390 662 3.74816e-05 -0.000123329 -2.44166e-05
141 1400 661 2.82442e-05 -0.000112569 -2.19861e-05
142 1410 660 3.29183e-05 -0.000103266 -1.10702e-05
143 1420 659 4.62673e-05 -9.76438e-05 7.95688e-07
144 1430 658 5.89126e-05 -9.89292e-05 5.31816e-06
145 1440 657 6.70752e-05 -0.000106431 2.04793e-06
146 1450 656 7.20036e-05 -0.000117183 -4.34657e-06
147 1460 655 7.46252e-05 -0.000128648 -1.18865e-05
148 1470 654 7.50447e-05 -0.000136907 -2.01943e-05
149 1480 653 7.54845e-05 -0.000138082 -2.52754e-05
150 1490 652 7.95935e-05 -0.000133224 -2.35873e-05
151 1500 651 8.70571e-05 -0.000126358 -2.02132e-05
152 1510 650 9.07348e-05 -0.000118206 -2.44977e-05
153 1520 649 8.41052e-05 -0.000106722 -3.63179e-05
154 1530 648 7.0218e-05 -9.31669e-05 -4.52726e-05
155 1540 647 5.85514e-05 -8.19194e-05 -4.47348e-05
156 1550 646 5.2835e-05 -7.47867e-05 -3.92644e-05
157 1560 645 4.65461e-05 -7.10804e-05 -3.54846e-05
158 1570 644 3.36934e-05 -7.00313e-05 -3.3979e-05
159 1580 643 1.92786e-05 -7.03497e-05 -3.3294e-05
160 1590 642 1.2328e-05 -7.03452e-05 -3.25113e-05
161 1600 641 1.16049e-05 -7.13124e-05 -3.00132e-05
162 1610 640 6.54322e-06 -7.69822e-05 -2.42603e-05
163 1620 639 -9.15919e-06 -8.92298e-05 -1.51032e-05
164 1630 638 -3.06077e-05 -0.000107656 -3.83257e-06
165 1640 637 -4.85518e-05 -0.000129662 8.15125e-06
166 1650 636 -5.94271e-05 -0.000149256 1.94973e-05
167 1660 635 -6.55287e-05 -0.000162167 2.80397e-05
168 1670 634 -6.73023e-05 -0.000169924 3.13676e-05
169 1680 633 -6.30421e-05 -0.0001744 2.94379e-05
170 1690 632 -5.4905e-05 -0.000174312 2.42868e-05
171 1700 631 -4.821e-05 -0.000169885 1.79926e-05
172 1710 630 -4.56735e-05 -0.000165545 1.27675e-05
173 1720 629 -4.56461e-05 -0.000163772 9.27223e-06
174 1730 628 -4.57384e-05 -0.000160458 4.83847e-06
175 1740 627 -4.46569e-05 -0.000152167 -4.92267e-06
176 1750 626 -4.10405e-05 -0.00014411 -1.82635e-05
177 1760 625 -3.30448e-05 -0.000142945 -2.77827e-05
178 1770 624 -2.23546e-05 -0.000146148 -3.04137e-05
179 1780 623 -1.56561e-05 -0.000147026 -2.85872e-05
180 1790 622 -1.71038e-05 -0.000144032 -2.48735e-05
181 1800 621 -2.26607e-05 -0.000139604 -2.18767e-05
182 1810 620 -2.37822e-05 -0.000132113 -2.08679e-05
183 1820 619 -1.42276e-05 -0.000116749 -1.9079e-05
184 1830 618 4.29806e-06 -9.59042e-05 -1.31881e-05
185 1840 617 2.21878e-05 -8.11001e-05 -3.64451e-06
186 1850 616 3.04024e-05 -7.96959e-05 7.0836e-06
187 1860 615 2.83322e-05 -8.43797e-05 1.70868e-05
188 1870 614 2.38925e-05 -7.98137e-05 2.57727e-05
189 1880 613 2.68875e-05 -5.93989e-05 3.31913e-05
190 1890 612 4.08045e-05 -3.15343e-05 4.07172e-05
191 1900 611 6.00808e-05 -7.99802e-06 4.94608e-05
192 1910 610 7.72193e-05 7.16252e-06 5.82097e-05
193 1920 609 9.04435e-05 1.61747e-05 6.53473e-05
194 1930 608 0.000102235 2.12245e-05 7.24236e-05
195 1940 607 0.000112472 2.36908e-05 8.1256e-05
196 1950 606 0.000117164 2.71957e-05 8.89809e-05
197 1960 605 0.000115199 3.36218e-05 9.15157e-05
198 1970 604 0.000113489 3.86268e-05 8.90674e-05
199 1980 603 0.000120812 3.76485e-05 8.50758e-05
200 1990 602 0.000135531 3.20484e-05 8.28553e-05
10000 200
1 0 1001 0.000708054 0.000686846 0.00087325
2 10 1000 0.000664827 0.000643158 0.000830725
3 20 999 0.000570581 0.000547266 0.000740182
4 30 998 0.000487267 0.00045948 0.000663583
5 40 997 0.000439831 0.000402458 0.000620748
6 50 996 0.000413714 0.000364466 0.000595259
7 60 995 0.000387177 0.000331469 0.000570423
8 70 994 0.00035351 0.000299185 0.000542081
9 80 993 0.000319538 0.000266844 0.000511872
10 90 992 0.000292739 0.000234229 0.000482156
11 100 991 0.000273783 0.000204139 0.000456657
12 110 990 0.000258288 0.000181054 0.000440727
13 120 989 0.000241596 0.000166289 0.000435431
14 130 988 0.000221892 0.000156597 0.000433121
15 140 987 0.000200099 0.000147542 0.000422975
16 150 986 0.000177514 0.000138466 0.000402642
17 160 985 0.000155559 0.000132088 0.000381263
18 170 984 0.000135613 0.00012758 0.000368591
19 180 983 0.000117754 0.00011982 0.000364755
20 190 982 0.000101006 0.000107213 0.000363104
21 200 981 8.59775e-05 9.37094e-05 0.000360423
22 210 980 7.51867e-05 8.14799e-05 0.000357552
23 220 979 6.94094e-05 6.76019e-05 0.000352477
24 230 978 6.68018e-05 5.14901e-05 0.00033974
25 240 977 6.49934e-05 3.93126e-05 0.000317362
26 250 976 6.11803e-05 3.62408e-05 0.000291189
27 260 975 5.30077e-05 4.04694e-05 0.000269442
28 270 974 4.15274e-05 4.74588e-05 0.000253914
29 280 973 3.09953e-05 5.52113e-05 0.000240294
30 290 972 2.63549e-05 6.41103e-05 0.000225388
31 300 971 2.94451e-05 7.4811e-05 0.000210453
32 310 970 3.69085e-05 8.68818e-05 0.000197245
33 320 969 4.36733e-05 9.94018e-05 0.000186571
34 330 968 4.67e-05 0.000111318 0.000180608
35 340 967 4.59296e-05 0.000120888 0.000181901
36 350 966 4.37881e-05 0.000126229 0.000188142
37 360 965 4.33523e-05 0.000126823 0.00019161
38 370 964 4.623e-05 0.000123982 0.000187604
39 380 963 5.22706e-05 0.000118782 0.000181046
40 390 962 5.99332e-05 0.000110144 0.000181046
